Id,content,Labels
PS_394,"ஜெயிலுக்கு அரவிந்த் கெஜ்ரிவால் புதுசு...என்னைய தூக்கி போடுங்க பார்ப்போம்!

#NTK #Seeman #NaamTamilarKatchi #Election2024 #ElectionCampaign #LokSabhaElection2024 #NewsTamil24x7 ",Opinionated
PS_395," #பாசிச_பாஜக போலவே 
#பாசிச_திமுக கொள்ளை கும்பல்
பாஜக/RSS நச்சு திட்டங்களை எல்லாம் நடைமுறை செய்து வரும்
#அடிமை_ஸ்டாலின் தமிழை தமிழரை தமிழ்நாட்டு மண்ணை மக்களை வளங்களை மலைகளை மாநில உரிமைகளை வித்து பணம் பண்ணும் திருடன்.
#Getout_Stalin
#DMKFailsTN 
",Positive
PS_396,"ராகுல் காந்தியே வருக, புதிய இந்தியாவுக்கு விடியல் தருக என அழைக்கிறேன் -முதலமைச்சர் மு.க.ஸ்டாலின்

 | #INDIAAlliance #MKStalin #Rahulgandhi #Elections2024 ",Neutral
PS_397,"நாம் தமிழர் கட்சியின் அரசியலை நேர்மையாக எதிர்கொள்ள முடியாத திமுக வினர் அண்ணன் சீமானின் தேர்தல் பரப்புரைக் கூட்ட காணொளிகளை Slow Motion செய்து தவறாத பரப்பி நாகரீகமற்ற அரசியலை செய்து வருகின்றனர். 

அது போல், நாம் தமிழர் கட்சியின் பெண் வேட்பாளர்கள் புகைப்படங்களையும் தவறாக மார்பிங் செய்து சமூக வலைதளங்களில் பரப்பி மிகக் கேவலமான அரசியலை செய்து வருகின்றனர் . 

ஒழுக்கமற்ற தொண்டர்கள் கூட்டத்தை உருவாக்கி வைத்திருப்பதுதான் திராவிட மாடலின் சாதனை ! 

திமுகவினருக்கு சேவை அரசியல் அறிவு சிறிதேனும் இருந்தால் நேர்மையாகவும் , நாகரீகத்தோடும் செயல்பட வேண்டும் . 

",Opinionated
PS_398,""" மகன் திருடனை விட அப்பா திருடனே மேல் ""

அப்பா திருடன் - கருணாநிதி
மகன் திருடன் - ஸ்டாலின்

மூன்றாவதாக பேரன் திருடன் தயாராகி கொண்டிருக்கிறார்.
😂

-செந்தமிழன் சீமான் 
தலைமை ஒருங்கிணைப்பாளர்

#seeman | #NTK |

#சீமானின்_சின்னம்_ஒலிவாங்கி
#NTK_Symbol_Mike
#Elections2024",Negative
PS_399,India la உள்ள  எதிர்கட்சிகளின் ஊழல் கட்சி ஒழிப்பேன்னு அறிக்கை வருது...#திராவிடமாடல்பரிதாபங்கள்,Opinionated
PS_400,"ஸ்டாலின் வந்தாரு...
ஆனா...
விடியல்... சோதனைகள் 🤦
#DMKFailsTN #DMK #INDIAAlliance #Vote4PMK #Vote4Mango #Vote4NDA ",Positive
PS_401,"தூத்துக்குடி தூத்துக்குடி னு நீங்கோ சொல்றீங்கோ...பின்னாடி 2G 2G னு சொல்லிட்டு கேஸ் வருதுங்கோ
#DMKfailstn
#NoVoteToDMK",Sarcastic
PS_402,"வள்ளலார் பெருவெளியை காக்க போராடும் மக்களை அரசு கைது செய்வது கொடுங்கோன்மையாகும் - சீமான்!
#seeman #NTK #Tngovt 
",Opinionated
PS_403,"ஜுலை 23 1999

மாஞ்சோலை படுகொலை
😡😡😡

#திருட்டு_திமுக
 #சாத்தானின்_ஆட்சி
 #திருட்டு_திராவிடம்
#உபிஸ்பரிதாபங்கள்
#திராவிடமாடல்பரிதாபங்கள்
#DMKFailsTN

#சாத்தான்_செத்தொழிந்தநாள் ",Negative
PS_404,"ஆத்தாடி ஆத்தா

ஃப்ரீ ஃப்ரீ ஃப்ரீ அப்படின்னு சொல்லிட்டு, என்னத்த குடுத்தான் கருணாநிதி மவன்...💦💦💦

அம்மாடி என்ன கோவம் பாருங்க, பாட்டி #டுபாக்கூர்_திமுக ஆட்சியை நாரடிச்சுட்டாங்க...

#திமுக_நாட்டுக்கும்_வீட்டுக்கும்_கேடு Retweet Maximum... ",Sarcastic
PS_405,"காவிரியில் தண்ணீர் பற்றாகுறையால் கருகிய பயிர் நெஞ்சை பிடித்த விவசாயி! வயலிலேயே பறிபோன உயிர்🥺🥺

நாகப்பட்டினம் மாவட்டம் திருக்குவளை அடுத்த திருவாய்மூர் அருகே கொடூரம்😡😡

50 ஆண்டுகால திராவிட ஆட்சி
 இதுவே சாட்சி

அவலங்கள் தொடர் கதை❤🖤
#உபிஸ்பரிதாபங்கள்
#திராவிடமாடல்பரிதாபங்கள் ",Neutral
PS_406,"பாஜ ஆட்சியின் முடிவுக்கான கவுன்ட்டவுன் ஆரம்பம் ஆகிவிட்டது: முதல்வர் எச்சரிக்கை - 
#MKStalin #BJPTamilnadu #ParliamentElection2024 #DMKAlliance 

",Opinionated
PS_407,"சீமான் பின்னாடி இருக்கும் இளைஞர்கள் தமிழ் தேசியத்தின் எழுச்சியா இருக்காங்க - Paval Shankar | NTK | BJP | Seeman  

முழு பேட்டி ▶️  

#Seeman #நாம்தமிழர் #NTK #சீமான் #tnmedia24 ",Substantiated
PS_408,_*நா என்ன துப்பாக்கி எடுத்துட்டு போயா சுட முடியும் - #எடப்பாடியார் | #ADMK |*_,Sarcastic
PS_409,"ஏழை கட்சிக்காரருக்கு கை குலுக்க மறுத்த . பணகார்களுக்கு மட்டுமே அந்த கை வேலை செய்யும். பணம் மட்டுமே வாங்கும் கை அது.
#admk #bjp #LokSabaElection2024
#Annamalai4Coimbatore
#Karthiyayini4Chidambaram
#ஒற்றைவிரலால்_ஓங்கிஅடிப்போம் ",Opinionated
PS_410,"எதுக்கு இரண்டு தொகுதியில் போட்டியிடுகிறார்கள்?    

#seeman | #ntk | #naamtamilarparty | #loksabhaelection2024 | #electionwithibctamil ",Negative
PS_411,எந்த ஊர் sir நீங்க,None of the above
PS_412,"ஈகைத் திருநாளை இன்பமுடன் கொண்டாடும் எனது அன்புக்குரிய இஸ்லாமியப் பெருமக்கள் அனைவருக்கும் உளங்கனிந்த ரம்ஜான் திருநாள் நல்வாழ்த்துகளை மகிழ்ச்சியோடு தெரிவித்துக்கொள்கிறேன்.

அனைத்திந்திய அண்ணா திராவிட முன்னேற்றக் கழக ஆட்சியில் இஸ்லாமிய மக்களின் நலன் கருதி பல்வேறு திட்டங்கள் நிறைவேற்றப்பட்டது என்பதையும், கழகம் என்றென்றும் சிறுபான்மை மக்களின் அரணாகத் திகழும் என்பதையும் இந்த இனிய நாளில் பெருமையோடு தெரிவித்துக்கொள்ள விரும்புகிறேன்.

புனித நூலான திருக்குர்ஆன் அருளப்பட்ட இந்த மாதத்தில், தமிழ்நாட்டில் தீமைகள் ஒழிந்து நன்மைகள் மீள எல்லாம் வல்ல இறைவனை வேண்டுகிறேன்.

#EidMubarak 
",Opinionated
